"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"Sorghum_halepense",71,192.529497256664,271.502774199398,18.8184485633748,1,-4.19658808093432,0.01,99
"Sowbane_mosaic_virus",45,108.239043531304,273.920650881215,24.1881595220915,1,-6.84969880401982,0.01,99
"Sparganothis_pilleriana",8,164.94644925,272.051990540111,54.0975246674325,1,-1.97986029764852,0.01,99
"Sphaeraspis_vitis",1,NA,NA,NA,NA,NA,NA,99
"Spodoptera_eridania",510,232.717142892319,273.778103039826,7.55488448988996,1,-5.43502156815964,0.01,99
"Spodoptera_frugiperda",859,282.031985315576,273.397765108055,5.43832143516369,94,1.58766272101784,0.94,99
"Spodoptera_littoralis",351,235.983203922635,273.696965545946,8.57678319598001,1,-4.39719190301885,0.01,99
"Spodoptera_litura",238,233.081234886385,273.218264996666,10.1588956565173,1,-3.95092453622474,0.01,99
"Stelidota_geminata",12,83.6894501666667,275.166722428973,46.9471099499571,1,-4.07857421823005,0.01,99
"Stellaria_media",78,201.439492954649,271.245096691732,17.6623319587938,1,-3.95223031137337,0.01,99
"Stereum_hirsutum",152,281.97497256023,272.643117668505,12.6120781463409,78,0.739914134962196,0.78,99
"Strawberry_latent_ringspot_virus",105,230.940365955048,271.254912787174,12.9863170112463,1,-3.10438647056069,0.01,99
"Taraxacum_officinale_complex",27,222.55659526498,277.65508081859,34.3246569976676,1,-1.60521591103894,0.01,99
"Targionia_vitis",174,169.090449934755,274.230927129837,11.9219433500608,1,-8.81907203447211,0.01,99
"Tenuipalpus_granati",1,NA,NA,NA,NA,NA,NA,99
"Tetranychus_cinnabarinus",174,220.907058639644,273.219791277898,12.9899366797078,1,-4.02717379831221,0.01,99
"Tetranychus_kanzawai",48,125.550287307624,269.640920935682,21.1793500380887,1,-6.80335484181184,0.01,99
"Tetranychus_mcdanieli",3,168.880201333333,272.130405104385,83.0243592440756,1,-1.2436133769791,0.01,99
"Tetranychus_pacificus",329,202.33166853473,273.081216989711,8.48887546804211,1,-8.33438406786989,0.01,99
"Tetranychus_urticae",284,229.041395807568,274.07487869541,9.21909385086964,1,-4.88480577552572,0.01,99
"Theretra_clotho",23,231.668623359684,272.853438400989,36.3904037368091,1,-1.13174932982805,0.01,99
"Theretra_japonica",21,149.322596238095,273.818564970735,36.4114380951605,1,-3.41914451187762,0.01,99
"Theretra_oldenlandiae",40,210.334642748708,275.80494554565,29.1649606318401,1,-2.24482740173721,0.01,99
"Thrips_hawaiiensis",103,209.671328455144,271.172329093941,15.5979357870946,1,-3.94289356478064,0.01,99
"Thrips_imaginis",44,184.074062985201,275.072996790611,26.3053588935588,1,-3.45933063196839,0.01,99
"Thrips_tabaci",83,222.297821122562,276.92133075128,16.3119739020738,1,-3.34867563892886,0.01,99
"Tobacco_necrosis_virus",33,219.576826602273,274.545778690023,27.9199617748684,1,-1.96880470435421,0.01,99
"Tobacco_ringspot_virus",165,183.846360385866,271.21529184926,12.1078473255504,1,-7.21589305796963,0.01,99
"Tomato_black_ring_virus",113,214.144555308377,272.098415873162,13.9239302758169,1,-4.16217687224695,0.01,99
"Tomato_ringspot_virus",243,213.397552278667,272.011780107673,10.527893890125,1,-5.56751696405158,0.01,99
"Tomato_spotted_wilt_virus",302,233.582300621257,274.527446484578,8.95779436654538,1,-4.57089593574932,0.01,99
"Trametes_versicolor",348,389.354884071619,273.379523940065,8.89405879890069,100,13.0396439638883,1,99
"Tribulus_terrestris",132,188.478771553551,274.199205393687,14.5322096434556,1,-5.89865106155685,0.01,99
"Trichoderma_harzianum",228,377.693872281629,273.436186760571,10.5442934988904,100,9.88759327801611,1,99
"Trichodorus",298,272.424003585332,273.859230968464,8.66944238065146,45,-0.165550138073007,0.45,99
"Trichodorus_andalusicus",2,247.468474,277.503637939394,105.276080243132,58,-0.285299033455924,0.58,99
"Trichodorus_onubensis",3,514.258206666667,271.966522484849,79.0995643896435,96,3.06312286358862,0.96,99
"Trichodorus_paragiennensis",1,NA,NA,NA,NA,NA,NA,99
"Trichodorus_porosus",175,226.127003982057,272.566182870147,11.3924497724918,1,-4.07631192723998,0.01,99
"Trichodorus_primitivus",66,183.692908359907,272.257369887612,20.690531786942,1,-4.28043427978006,0.01,99
"Trichodorus_sp.",821,273.765011007034,272.941676343288,5.03001289931801,57,0.163684404041568,0.57,99
"Trichodorus_viruliferus",9,226.069935166667,280.516052472498,54.3519822611918,4,-1.00173195237272,0.04,99
"Trichothecium_roseum",242,297.233062877328,275.138085780212,10.4892430878975,97,2.10644151460364,0.97,99
"Trijuba_oculata",99,136.457832374768,271.451520082984,13.8567630761484,1,-9.74207951499004,0.01,99
"Truncatella_angustata",64,269.308703144345,274.890724017528,19.8277517717278,47,-0.28152565845322,0.47,99
"Tylenchorhynchus_acutus",122,156.873101721853,274.990295389992,14.043667558574,1,-8.4107084688163,0.01,99
"Tylenchorhynchus_capitatus",335,248.826063581391,273.047008135637,8.17917844332898,1,-2.96129308365937,0.01,99
"Tylenchorhynchus_clarus",1066,291.897791154415,273.015512711439,4.37020923416713,100,4.3206806427828,1,99
"Tylenchorhynchus_claytoni",570,323.843911776853,273.775262645853,6.76775088593021,100,7.39812235628975,1,99
"Tylenchorhynchus_cylindricus",581,312.687962044367,273.372911330983,5.62307122464894,100,6.99173977043806,1,99
"Tylenchorhynchus_mashhoodi",3,261.868922666667,282.17814408081,97.018702261136,66,-0.209333055800716,0.66,99
"Tylenchorhynchus_mediterraneus",5,404.633145,270.710282679389,63.5588204055463,92,2.10706966344083,0.92,99
"Tylenchorhynchus_sp.",1000,265.754261294837,273.205967447014,4.41146957336629,4,-1.68916639415724,0.04,99
"Tylenchulus_semipenetrans",253,218.925382670745,273.038495645614,10.3228547782245,1,-5.24206860770899,0.01,99
"Urophorus_humeralis",9,233.972378722222,268.004193642653,43.682994064634,11,-0.779063240721924,0.11,99
"Urtica_urens",78,185.027462269745,273.977041006736,18.418742580615,1,-4.82929702435855,0.01,99
"Veronica_persica",24,215.352866105097,276.952892864504,31.124291650005,1,-1.97916236784128,0.01,99
"Verticillium_dahliae",720,229.582798542319,273.906561278276,4.975064681665,1,-8.90918321108613,0.01,99
"Vitacea_polistiformis",1,NA,NA,NA,NA,NA,NA,99
"Viteus_vitifoliae",31,72.5134937204301,273.218492601182,30.0104018089628,1,-6.6878477721951,0.01,99
"Xanthomonas_campestris_pv. viticola",2,242.574508,270.598104131293,100.495768539095,26,-0.278853493422373,0.26,99
"Xenococcus_acropygae",2,271.51613,257.774962808056,76.6701273229595,82,0.179224525532117,0.82,99
"Xestia_c-nigrum",383,223.546756173448,274.396600574513,9.13390187057342,1,-5.56715466419533,0.01,99
"Xiphinema",556,308.629370909833,272.515343393877,6.53403296630591,100,5.52706539776966,1,99
"Xiphinema_aceri",4,235.0923425,275.215992540715,72.915437316888,19,-0.550276478029461,0.19,99
"Xiphinema_americanum",1664,293.860124975973,273.200389861359,3.39912280713022,100,6.07796078190425,1,99
"Xiphinema_brevicolle",103,203.786916640931,271.11469887735,15.4555720985165,1,-4.35621417358475,0.01,99
"Xiphinema_californicum",114,206.710327931067,271.719666694142,15.7908777125112,1,-4.11689204024224,0.01,99
"Xiphinema_diversicaudatum",295,215.241921129312,271.641857519957,9.75772171560258,1,-5.78003124443089,0.01,99
"Xiphinema_index",408,317.843144108761,272.70535639507,8.2436380404548,100,5.475469385262,1,99
"Xiphinema_insigne",117,381.55649579087,270.876775421507,13.704924516767,100,8.07590878986265,1,99
"Xiphinema_italiae",270,172.504836374658,274.056207451948,10.2901499252183,1,-9.86879412013384,0.01,99
"Xiphinema_mediterraneum",67,149.108219892356,271.409873692505,21.2885604539689,1,-5.74494710737227,0.01,99
"Xiphinema_melitense",44,105.117299348851,270.890463016423,22.9052063823462,1,-7.23735734576653,0.01,99
"Xiphinema_monohysterum",3,261.868922666667,268.064621979814,74.4266325114676,67,-0.0832457294395625,0.67,99
"Xiphinema_pachtaicum",168,248.375026248435,272.610579282747,13.1431515409082,3,-1.84396816538852,0.03,99
"Xiphinema_pyrenaicum",76,178.094615124912,274.073576800216,18.8487697738589,1,-5.09205443256118,0.01,99
"Xiphinema_rivesi",240,334.286291525174,272.639525526437,10.5083979385873,100,5.86642858017089,1,99
"Xiphinema_sp.",214,242.981900400983,272.679851634413,11.0709907238147,1,-2.6825016815836,0.01,99
"Xiphinema_vuittenezi",247,216.868034401493,271.782942193158,10.3039607632159,1,-5.32949504114048,0.01,99
"Xyleborus_dispar",400,312.527751362018,273.680421664899,7.65542774263944,100,5.07448192355685,1,99
"Xylella_fastidiosa",729,232.361540721995,272.937046807467,5.43216967529397,1,-7.46948429648911,0.01,99
"Xylophilus_ampelinus",1,NA,NA,NA,NA,NA,NA,99
"Xylosandrus_germanus",110,152.159821743286,273.799365544138,14.3768930303581,1,-8.46076711734579,0.01,99
"Xylotrechus_chinensis",53,70.1668551988389,273.629500266511,21.5693512272497,1,-9.4329515488916,0.01,99
"Xylotrechus_pyrrhoderus",1,NA,NA,NA,NA,NA,NA,99
"Zaprionus_indianus",6,248.367035213333,273.84873230182,59.7504078635086,46,-0.426469006650056,0.46,99
"Zeuzera_coffeae",124,198.940852820348,275.32286897015,15.4174699961568,1,-4.9542510002511,0.01,99
"Zygina_nivea",3,163.790804,272.469950915828,95.1276727748096,2,-1.14245564666654,0.02,99
"Zygina_rhamni",1,NA,NA,NA,NA,NA,NA,99
"Zygotylenchus_guevarai",47,168.939222379278,274.163526809889,22.3368855075351,1,-4.71078675651153,0.01,99
